sample_id,mlcq_type,smell,ground_truth,original_verdict,sonar_detected,result,total_sonar_detections_for_pair,ground_truth_row
6106646,function,long-method,0,nao_tem_smell,0,TN,0,3671
6108350,function,feature-envy,0,nao_tem_smell,0,TN,0,3672
6108350,function,long-method,0,nao_tem_smell,0,TN,0,3673
6108863,function,feature-envy,0,nao_tem_smell,0,TN,0,3674
6108863,function,long-method,0,nao_tem_smell,0,TN,0,3675
6114104,class,blob,0,nao_tem_smell,0,TN,0,3676
6114104,class,data-class,0,nao_tem_smell,0,TN,0,3677
6115582,class,blob,0,nao_tem_smell,0,TN,0,3678
6115582,class,data-class,0,nao_tem_smell,0,TN,0,3679
6117399,class,blob,0,nao_tem_smell,0,TN,0,3680
6117399,class,data-class,0,nao_tem_smell,0,TN,0,3681
6117580,class,blob,0,nao_tem_smell,0,TN,0,3682
6117580,class,data-class,0,nao_tem_smell,0,TN,0,3683
6117995,function,feature-envy,0,nao_tem_smell,0,TN,0,3684
6117995,function,long-method,0,nao_tem_smell,0,TN,0,3685
6119399,function,feature-envy,0,nao_tem_smell,0,TN,0,3686
6119399,function,long-method,0,nao_tem_smell,0,TN,0,3687
6119512,function,feature-envy,0,nao_tem_smell,0,TN,0,3688
6119512,function,long-method,0,nao_tem_smell,0,TN,0,3689
6119974,class,blob,0,nao_tem_smell,0,TN,0,3690
6119974,class,data-class,0,nao_tem_smell,0,TN,0,3691
6120286,function,feature-envy,0,nao_tem_smell,0,TN,0,3692
6120286,function,long-method,0,nao_tem_smell,0,TN,0,3693
6120570,class,blob,0,nao_tem_smell,0,TN,0,3694
6120570,class,data-class,0,nao_tem_smell,0,TN,0,3695
6123342,class,blob,0,nao_tem_smell,0,TN,0,3696
6123342,class,data-class,0,nao_tem_smell,0,TN,0,3697
6125015,function,feature-envy,0,nao_tem_smell,0,TN,0,3698
6125015,function,long-method,0,nao_tem_smell,0,TN,0,3699
6128483,function,feature-envy,0,nao_tem_smell,0,TN,0,3700
6128483,function,long-method,0,nao_tem_smell,0,TN,0,3701
6129787,function,feature-envy,0,nao_tem_smell,0,TN,0,3702
6129787,function,long-method,0,nao_tem_smell,0,TN,0,3703
6159926,class,blob,0,nao_tem_smell,0,TN,0,3704
6159926,class,data-class,0,nao_tem_smell,0,TN,0,3705
6161020,function,feature-envy,0,nao_tem_smell,0,TN,0,3706
6161020,function,long-method,0,nao_tem_smell,0,TN,0,3707
6164700,function,feature-envy,0,nao_tem_smell,0,TN,0,3708
6164700,function,long-method,0,nao_tem_smell,0,TN,0,3709
6164729,class,blob,0,nao_tem_smell,0,TN,0,3710
6164729,class,data-class,1,tem_smell,1,TP,1,3711
6165395,class,blob,0,nao_tem_smell,0,TN,0,3712
6165395,class,data-class,1,tem_smell,1,TP,1,3713
6165484,function,feature-envy,0,nao_tem_smell,0,TN,0,3714
6165484,function,long-method,0,nao_tem_smell,0,TN,0,3715
6166594,class,blob,0,nao_tem_smell,0,TN,0,3716
6166594,class,data-class,1,tem_smell,1,TP,1,3717
6167933,function,feature-envy,0,nao_tem_smell,0,TN,0,3718
6167933,function,long-method,0,nao_tem_smell,0,TN,0,3719
6171226,class,blob,0,nao_tem_smell,0,TN,0,3720
6171226,class,data-class,0,nao_tem_smell,0,TN,0,3721
6173419,class,blob,0,nao_tem_smell,0,TN,0,3722
6173419,class,data-class,0,nao_tem_smell,0,TN,0,3723
6173466,function,feature-envy,0,nao_tem_smell,0,TN,0,3724
6173466,function,long-method,0,nao_tem_smell,0,TN,0,3725
6174003,function,feature-envy,0,nao_tem_smell,0,TN,0,3726
6174003,function,long-method,0,nao_tem_smell,0,TN,0,3727
6174632,class,blob,0,nao_tem_smell,0,TN,0,3728
6174632,class,data-class,0,nao_tem_smell,0,TN,0,3729
6174952,function,feature-envy,0,nao_tem_smell,0,TN,0,3730
6174952,function,long-method,0,nao_tem_smell,0,TN,0,3731
6174968,class,blob,0,nao_tem_smell,0,TN,0,3732
6174968,class,data-class,0,nao_tem_smell,0,TN,0,3733
6176170,class,blob,0,nao_tem_smell,0,TN,0,3734
6176170,class,data-class,0,nao_tem_smell,0,TN,0,3735
6177738,function,feature-envy,0,nao_tem_smell,0,TN,0,3736
6177738,function,long-method,0,nao_tem_smell,0,TN,0,3737
6179479,class,blob,0,nao_tem_smell,0,TN,0,3738
6179479,class,data-class,0,nao_tem_smell,0,TN,0,3739
6179494,function,feature-envy,0,nao_tem_smell,0,TN,0,3740
6179494,function,long-method,0,nao_tem_smell,0,TN,0,3741
6179505,function,feature-envy,0,nao_tem_smell,0,TN,0,3742
6179505,function,long-method,0,nao_tem_smell,0,TN,0,3743
6181780,class,blob,0,nao_tem_smell,0,TN,0,3744
6181780,class,data-class,0,nao_tem_smell,0,TN,0,3745
6182357,function,feature-envy,0,nao_tem_smell,0,TN,0,3746
6182357,function,long-method,1,tem_smell,0,FN,0,3747
6183095,class,blob,0,nao_tem_smell,0,TN,0,3748
6183095,class,data-class,1,tem_smell,0,FN,0,3749
6183429,function,feature-envy,0,nao_tem_smell,0,TN,0,3750
6183429,function,long-method,0,nao_tem_smell,0,TN,0,3751
6186813,function,feature-envy,0,nao_tem_smell,0,TN,0,3752
6186813,function,long-method,0,nao_tem_smell,0,TN,0,3753
6189879,class,blob,0,nao_tem_smell,0,TN,0,3754
6189879,class,data-class,0,nao_tem_smell,0,TN,0,3755
6190083,function,feature-envy,0,nao_tem_smell,0,TN,0,3756
6190083,function,long-method,0,nao_tem_smell,0,TN,0,3757
6190494,function,long-method,1,tem_smell,0,FN,0,3759
6192126,function,feature-envy,0,nao_tem_smell,0,TN,0,3760
6192126,function,long-method,0,nao_tem_smell,0,TN,0,3761
6192975,class,blob,1,tem_smell,0,FN,0,3762
6192975,class,data-class,0,nao_tem_smell,0,TN,0,3763
6194793,function,feature-envy,0,nao_tem_smell,0,TN,0,3764
6194793,function,long-method,0,nao_tem_smell,0,TN,0,3765
6195686,class,blob,1,tem_smell,0,FN,0,3766
6195686,class,data-class,0,nao_tem_smell,0,TN,0,3767
6195890,function,feature-envy,0,nao_tem_smell,0,TN,0,3768
6195890,function,long-method,0,nao_tem_smell,0,TN,0,3769
6197424,class,blob,0,nao_tem_smell,0,TN,0,3770
6197424,class,data-class,1,tem_smell,0,FN,0,3771
6198340,function,feature-envy,0,nao_tem_smell,0,TN,0,3772
6198340,function,long-method,0,nao_tem_smell,0,TN,0,3773
6201491,function,feature-envy,0,nao_tem_smell,0,TN,0,3774
6201491,function,long-method,0,nao_tem_smell,0,TN,0,3775
6204790,class,blob,1,tem_smell,0,FN,0,3776
6204790,class,data-class,0,nao_tem_smell,1,FP,1,3777
6204915,class,blob,0,nao_tem_smell,0,TN,0,3778
6204915,class,data-class,0,nao_tem_smell,0,TN,0,3779
6205101,class,blob,0,nao_tem_smell,0,TN,0,3780
6205101,class,data-class,0,nao_tem_smell,0,TN,0,3781
6207209,function,feature-envy,0,nao_tem_smell,0,TN,0,3782
6207209,function,long-method,0,nao_tem_smell,0,TN,0,3783
6207228,class,blob,0,nao_tem_smell,0,TN,0,3784
6207228,class,data-class,1,tem_smell,0,FN,0,3785
6207748,function,feature-envy,0,nao_tem_smell,0,TN,0,3786
6207748,function,long-method,0,nao_tem_smell,0,TN,0,3787
6209901,function,feature-envy,0,nao_tem_smell,0,TN,0,3788
6209901,function,long-method,0,nao_tem_smell,0,TN,0,3789
6210636,class,blob,0,nao_tem_smell,0,TN,0,3790
6210636,class,data-class,0,nao_tem_smell,1,FP,1,3791
6211782,class,blob,0,nao_tem_smell,0,TN,0,3792
6211782,class,data-class,0,nao_tem_smell,0,TN,0,3793
6212329,function,feature-envy,0,nao_tem_smell,0,TN,0,3794
6212329,function,long-method,0,nao_tem_smell,0,TN,0,3795
6212333,function,feature-envy,0,nao_tem_smell,0,TN,0,3796
6212333,function,long-method,0,nao_tem_smell,0,TN,0,3797
6212569,function,feature-envy,0,nao_tem_smell,0,TN,0,3798
6212569,function,long-method,0,nao_tem_smell,0,TN,0,3799
6213445,class,blob,0,nao_tem_smell,0,TN,0,3800
6213445,class,data-class,1,tem_smell,1,TP,1,3801
6213525,class,blob,0,nao_tem_smell,0,TN,0,3802
6213525,class,data-class,0,nao_tem_smell,0,TN,0,3803
6214208,class,blob,0,nao_tem_smell,0,TN,0,3804
6214208,class,data-class,1,tem_smell,1,TP,1,3805
6216254,class,blob,1,tem_smell,0,FN,0,3806
6216254,class,data-class,0,nao_tem_smell,0,TN,0,3807
6218887,class,blob,0,nao_tem_smell,0,TN,0,3808
6218887,class,data-class,0,nao_tem_smell,0,TN,0,3809
6221363,class,blob,0,nao_tem_smell,0,TN,0,3810
6221363,class,data-class,0,nao_tem_smell,0,TN,0,3811
6221911,class,blob,0,nao_tem_smell,0,TN,0,3812
6221911,class,data-class,0,nao_tem_smell,0,TN,0,3813
6225158,class,blob,0,nao_tem_smell,0,TN,0,3814
6225158,class,data-class,0,nao_tem_smell,0,TN,0,3815
6228656,function,feature-envy,0,nao_tem_smell,0,TN,0,3816
6228656,function,long-method,0,nao_tem_smell,0,TN,0,3817
6229861,class,data-class,0,nao_tem_smell,0,TN,0,3819
6233999,function,feature-envy,0,nao_tem_smell,0,TN,0,3820
6233999,function,long-method,0,nao_tem_smell,0,TN,0,3821
6234122,class,blob,0,nao_tem_smell,0,TN,0,3822
6234122,class,data-class,0,nao_tem_smell,0,TN,0,3823
6234592,function,feature-envy,0,nao_tem_smell,0,TN,0,3824
6234592,function,long-method,1,tem_smell,0,FN,0,3825
6235739,function,feature-envy,0,nao_tem_smell,0,TN,0,3826
6235739,function,long-method,0,nao_tem_smell,0,TN,0,3827
6235781,class,blob,0,nao_tem_smell,0,TN,0,3828
6235781,class,data-class,0,nao_tem_smell,0,TN,0,3829
6236024,function,feature-envy,0,nao_tem_smell,0,TN,0,3830
6236024,function,long-method,0,nao_tem_smell,0,TN,0,3831
6236496,function,feature-envy,0,nao_tem_smell,0,TN,0,3832
6236496,function,long-method,0,nao_tem_smell,0,TN,0,3833
6239751,class,blob,1,tem_smell,0,FN,0,3834
6239751,class,data-class,0,nao_tem_smell,0,TN,0,3835
6240859,function,feature-envy,0,nao_tem_smell,0,TN,0,3836
6240859,function,long-method,0,nao_tem_smell,0,TN,0,3837
6241200,function,feature-envy,0,nao_tem_smell,0,TN,0,3838
6241200,function,long-method,0,nao_tem_smell,0,TN,0,3839
6243619,function,long-method,0,nao_tem_smell,0,TN,0,3841
6244614,class,blob,0,nao_tem_smell,0,TN,0,3842
6244614,class,data-class,0,nao_tem_smell,0,TN,0,3843
6244777,function,feature-envy,0,nao_tem_smell,0,TN,0,3844
6244777,function,long-method,0,nao_tem_smell,0,TN,0,3845
6244944,function,feature-envy,0,nao_tem_smell,0,TN,0,3846
6244944,function,long-method,0,nao_tem_smell,0,TN,0,3847
6245494,class,blob,0,nao_tem_smell,0,TN,0,3848
6245494,class,data-class,1,tem_smell,1,TP,1,3849
6246389,class,blob,0,nao_tem_smell,0,TN,0,3850
6246389,class,data-class,0,nao_tem_smell,1,FP,1,3851
6246396,function,feature-envy,0,nao_tem_smell,0,TN,0,3852
6246396,function,long-method,0,nao_tem_smell,0,TN,0,3853
6247819,function,feature-envy,0,nao_tem_smell,0,TN,0,3854
6247819,function,long-method,0,nao_tem_smell,0,TN,0,3855
6248023,function,feature-envy,0,nao_tem_smell,0,TN,0,3856
6248023,function,long-method,0,nao_tem_smell,0,TN,0,3857
6250253,function,feature-envy,0,nao_tem_smell,0,TN,0,3858
6250253,function,long-method,0,nao_tem_smell,0,TN,0,3859
6251730,function,feature-envy,0,nao_tem_smell,0,TN,0,3860
6251730,function,long-method,0,nao_tem_smell,0,TN,0,3861
6254667,class,blob,0,nao_tem_smell,0,TN,0,3862
6254667,class,data-class,1,tem_smell,1,TP,1,3863
6255385,class,blob,0,nao_tem_smell,0,TN,0,3864
6255385,class,data-class,1,tem_smell,1,TP,1,3865
6257015,class,blob,0,nao_tem_smell,0,TN,0,3866
6257015,class,data-class,1,tem_smell,0,FN,0,3867
6257330,function,feature-envy,0,nao_tem_smell,0,TN,0,3868
6257330,function,long-method,0,nao_tem_smell,0,TN,0,3869
6259739,class,blob,0,nao_tem_smell,0,TN,0,3870
6259739,class,data-class,0,nao_tem_smell,0,TN,0,3871
6260668,class,blob,0,nao_tem_smell,0,TN,0,3872
6260668,class,data-class,0,nao_tem_smell,0,TN,0,3873
6261774,class,blob,0,nao_tem_smell,0,TN,0,3874
6261774,class,data-class,1,tem_smell,0,FN,0,3875
6263358,class,blob,0,nao_tem_smell,0,TN,0,3876
6263358,class,data-class,1,tem_smell,0,FN,0,3877
6265027,function,feature-envy,0,nao_tem_smell,0,TN,0,3878
6265027,function,long-method,0,nao_tem_smell,0,TN,0,3879
6266221,function,feature-envy,0,nao_tem_smell,1,FP,1,3880
6266221,function,long-method,1,tem_smell,0,FN,0,3881
6266289,class,blob,1,tem_smell,0,FN,0,3882
6266289,class,data-class,0,nao_tem_smell,0,TN,0,3883
6276415,class,blob,0,nao_tem_smell,0,TN,0,3884
6276415,class,data-class,0,nao_tem_smell,0,TN,0,3885
6281757,function,feature-envy,0,nao_tem_smell,0,TN,0,3886
6281757,function,long-method,0,nao_tem_smell,0,TN,0,3887
6281870,class,blob,0,nao_tem_smell,0,TN,0,3888
6281870,class,data-class,1,tem_smell,0,FN,0,3889
6282334,class,blob,0,nao_tem_smell,1,FP,1,3890
6282334,class,data-class,0,nao_tem_smell,0,TN,0,3891
6284070,function,feature-envy,0,nao_tem_smell,0,TN,0,3892
6284070,function,long-method,0,nao_tem_smell,0,TN,0,3893
6285002,class,blob,0,nao_tem_smell,0,TN,0,3894
6285002,class,data-class,0,nao_tem_smell,0,TN,0,3895
6286234,function,feature-envy,0,nao_tem_smell,0,TN,0,3896
6286234,function,long-method,0,nao_tem_smell,0,TN,0,3897
6287167,function,feature-envy,0,nao_tem_smell,0,TN,0,3898
6287167,function,long-method,0,nao_tem_smell,0,TN,0,3899
6287432,function,feature-envy,0,nao_tem_smell,0,TN,0,3900
6287432,function,long-method,0,nao_tem_smell,0,TN,0,3901
6288529,class,blob,0,nao_tem_smell,0,TN,0,3902
6288529,class,data-class,0,nao_tem_smell,0,TN,0,3903
6288812,class,blob,0,nao_tem_smell,0,TN,0,3904
6288812,class,data-class,0,nao_tem_smell,0,TN,0,3905
6289735,function,feature-envy,0,nao_tem_smell,0,TN,0,3906
6289735,function,long-method,0,nao_tem_smell,0,TN,0,3907
6290471,function,feature-envy,0,nao_tem_smell,0,TN,0,3908
6290471,function,long-method,0,nao_tem_smell,0,TN,0,3909
6291892,function,feature-envy,0,nao_tem_smell,0,TN,0,3910
6291892,function,long-method,0,nao_tem_smell,0,TN,0,3911
6293245,class,blob,1,tem_smell,1,TP,1,3912
6293245,class,data-class,1,tem_smell,0,FN,0,3913
6293765,class,blob,0,nao_tem_smell,0,TN,0,3914
6293765,class,data-class,1,tem_smell,0,FN,0,3915
6295036,class,blob,0,nao_tem_smell,0,TN,0,3916
6295036,class,data-class,0,nao_tem_smell,0,TN,0,3917
6296221,function,feature-envy,0,nao_tem_smell,0,TN,0,3918
6296221,function,long-method,1,tem_smell,0,FN,0,3919
6296681,function,feature-envy,0,nao_tem_smell,0,TN,0,3920
6296681,function,long-method,0,nao_tem_smell,0,TN,0,3921
6297548,function,feature-envy,0,nao_tem_smell,0,TN,0,3922
6297548,function,long-method,0,nao_tem_smell,0,TN,0,3923
6298870,function,feature-envy,0,nao_tem_smell,0,TN,0,3924
6298870,function,long-method,0,nao_tem_smell,0,TN,0,3925
6299837,function,feature-envy,1,tem_smell,0,FN,0,3926
6299837,function,long-method,1,tem_smell,0,FN,0,3927
6300889,function,feature-envy,0,nao_tem_smell,0,TN,0,3928
6300889,function,long-method,0,nao_tem_smell,0,TN,0,3929
6301436,class,blob,0,nao_tem_smell,0,TN,0,3930
6301436,class,data-class,0,nao_tem_smell,0,TN,0,3931
6303431,function,feature-envy,0,nao_tem_smell,0,TN,0,3932
6303431,function,long-method,0,nao_tem_smell,0,TN,0,3933
6303935,function,feature-envy,0,nao_tem_smell,0,TN,0,3934
6303935,function,long-method,0,nao_tem_smell,0,TN,0,3935
6306007,function,feature-envy,0,nao_tem_smell,0,TN,0,3936
6306007,function,long-method,0,nao_tem_smell,0,TN,0,3937
6306158,class,blob,1,tem_smell,0,FN,0,3938
6306158,class,data-class,0,nao_tem_smell,0,TN,0,3939
6306509,function,feature-envy,0,nao_tem_smell,0,TN,0,3940
6306509,function,long-method,0,nao_tem_smell,0,TN,0,3941
6308382,class,blob,0,nao_tem_smell,0,TN,0,3942
6308382,class,data-class,0,nao_tem_smell,0,TN,0,3943
6310221,function,feature-envy,0,nao_tem_smell,0,TN,0,3944
6310221,function,long-method,1,tem_smell,0,FN,0,3945
6310576,function,feature-envy,0,nao_tem_smell,0,TN,0,3946
6310576,function,long-method,0,nao_tem_smell,0,TN,0,3947
6310643,function,feature-envy,0,nao_tem_smell,0,TN,0,3948
6310643,function,long-method,0,nao_tem_smell,0,TN,0,3949
6310723,function,feature-envy,0,nao_tem_smell,0,TN,0,3950
6310723,function,long-method,0,nao_tem_smell,0,TN,0,3951
6310927,class,blob,0,nao_tem_smell,0,TN,0,3952
6310927,class,data-class,0,nao_tem_smell,0,TN,0,3953
6311026,class,blob,0,nao_tem_smell,0,TN,0,3954
6311026,class,data-class,0,nao_tem_smell,0,TN,0,3955
6311678,function,feature-envy,0,nao_tem_smell,0,TN,0,3956
6311678,function,long-method,0,nao_tem_smell,0,TN,0,3957
6312810,class,blob,0,nao_tem_smell,0,TN,0,3958
6312810,class,data-class,0,nao_tem_smell,0,TN,0,3959
6312967,function,feature-envy,0,nao_tem_smell,0,TN,0,3960
6312967,function,long-method,0,nao_tem_smell,0,TN,0,3961
6315350,function,feature-envy,0,nao_tem_smell,0,TN,0,3962
6315350,function,long-method,0,nao_tem_smell,0,TN,0,3963
6317098,class,blob,0,nao_tem_smell,0,TN,0,3964
6317098,class,data-class,0,nao_tem_smell,0,TN,0,3965
6318697,function,feature-envy,1,tem_smell,0,FN,0,3966
6318697,function,long-method,0,nao_tem_smell,0,TN,0,3967
6320805,class,blob,0,nao_tem_smell,0,TN,0,3968
6320805,class,data-class,0,nao_tem_smell,1,FP,1,3969
6322415,class,blob,0,nao_tem_smell,0,TN,0,3970
6322415,class,data-class,0,nao_tem_smell,0,TN,0,3971
6323354,function,feature-envy,0,nao_tem_smell,1,FP,1,3972
6323354,function,long-method,0,nao_tem_smell,0,TN,0,3973
6325165,class,blob,0,nao_tem_smell,0,TN,0,3974
6325165,class,data-class,0,nao_tem_smell,0,TN,0,3975
6328141,class,blob,0,nao_tem_smell,0,TN,0,3976
6328141,class,data-class,0,nao_tem_smell,1,FP,1,3977
6328221,function,feature-envy,0,nao_tem_smell,0,TN,0,3978
6328221,function,long-method,0,nao_tem_smell,0,TN,0,3979
6328482,class,blob,0,nao_tem_smell,0,TN,0,3980
6328482,class,data-class,0,nao_tem_smell,0,TN,0,3981
6328547,class,blob,0,nao_tem_smell,0,TN,0,3982
6328547,class,data-class,0,nao_tem_smell,0,TN,0,3983
6328915,function,feature-envy,0,nao_tem_smell,0,TN,0,3984
6328915,function,long-method,0,nao_tem_smell,0,TN,0,3985
6328926,function,feature-envy,0,nao_tem_smell,0,TN,0,3986
6328926,function,long-method,0,nao_tem_smell,0,TN,0,3987
6329210,function,feature-envy,0,nao_tem_smell,0,TN,0,3988
6329210,function,long-method,0,nao_tem_smell,0,TN,0,3989
6329418,function,feature-envy,0,nao_tem_smell,0,TN,0,3990
6329418,function,long-method,0,nao_tem_smell,0,TN,0,3991
6329919,class,blob,1,tem_smell,0,FN,0,3992
6329919,class,data-class,0,nao_tem_smell,0,TN,0,3993
6329944,function,feature-envy,0,nao_tem_smell,0,TN,0,3994
6329944,function,long-method,0,nao_tem_smell,0,TN,0,3995
6329948,function,feature-envy,0,nao_tem_smell,1,FP,1,3996
6329948,function,long-method,0,nao_tem_smell,0,TN,0,3997
6330576,class,blob,0,nao_tem_smell,0,TN,0,3998
6330576,class,data-class,1,tem_smell,1,TP,1,3999
6334421,class,data-class,0,nao_tem_smell,0,TN,0,4001
6340126,function,feature-envy,0,nao_tem_smell,0,TN,0,4002
6340126,function,long-method,0,nao_tem_smell,0,TN,0,4003
6340833,function,feature-envy,0,nao_tem_smell,0,TN,0,4004
6340833,function,long-method,0,nao_tem_smell,0,TN,0,4005
6340836,class,blob,0,nao_tem_smell,0,TN,0,4006
6340836,class,data-class,0,nao_tem_smell,0,TN,0,4007
6341238,function,feature-envy,0,nao_tem_smell,0,TN,0,4008
6341238,function,long-method,0,nao_tem_smell,0,TN,0,4009
6342054,function,feature-envy,0,nao_tem_smell,0,TN,0,4010
6342054,function,long-method,0,nao_tem_smell,0,TN,0,4011
6364375,class,blob,0,nao_tem_smell,0,TN,0,4012
6364375,class,data-class,0,nao_tem_smell,0,TN,0,4013
6430791,function,feature-envy,1,tem_smell,0,FN,0,4014
6430791,function,long-method,1,tem_smell,0,FN,0,4015
6431408,function,feature-envy,0,nao_tem_smell,0,TN,0,4016
6431408,function,long-method,0,nao_tem_smell,0,TN,0,4017
6431594,function,feature-envy,0,nao_tem_smell,0,TN,0,4018
6431594,function,long-method,0,nao_tem_smell,0,TN,0,4019
6431696,function,feature-envy,0,nao_tem_smell,0,TN,0,4020
6431696,function,long-method,0,nao_tem_smell,0,TN,0,4021
6432034,function,feature-envy,0,nao_tem_smell,0,TN,0,4022
6432034,function,long-method,0,nao_tem_smell,0,TN,0,4023
6432897,class,blob,0,nao_tem_smell,0,TN,0,4024
6432897,class,data-class,0,nao_tem_smell,0,TN,0,4025
6434677,class,blob,0,nao_tem_smell,0,TN,0,4026
6434677,class,data-class,0,nao_tem_smell,0,TN,0,4027
6435518,function,feature-envy,0,nao_tem_smell,0,TN,0,4028
6435518,function,long-method,0,nao_tem_smell,0,TN,0,4029
6436372,function,feature-envy,0,nao_tem_smell,0,TN,0,4030
6436372,function,long-method,0,nao_tem_smell,0,TN,0,4031
6437408,class,blob,0,nao_tem_smell,0,TN,0,4032
6437408,class,data-class,0,nao_tem_smell,0,TN,0,4033
6437526,class,blob,0,nao_tem_smell,0,TN,0,4034
6437526,class,data-class,0,nao_tem_smell,0,TN,0,4035
6438819,class,blob,0,nao_tem_smell,0,TN,0,4036
6438819,class,data-class,0,nao_tem_smell,1,FP,1,4037
6441911,class,blob,0,nao_tem_smell,0,TN,0,4038
6441911,class,data-class,0,nao_tem_smell,0,TN,0,4039
6442583,function,feature-envy,0,nao_tem_smell,0,TN,0,4040
6442583,function,long-method,1,tem_smell,0,FN,0,4041
6442866,class,blob,0,nao_tem_smell,0,TN,0,4042
6442866,class,data-class,0,nao_tem_smell,0,TN,0,4043
6443200,class,blob,0,nao_tem_smell,0,TN,0,4044
6443200,class,data-class,0,nao_tem_smell,0,TN,0,4045
6444284,function,feature-envy,0,nao_tem_smell,0,TN,0,4046
6444284,function,long-method,1,tem_smell,0,FN,0,4047
6445236,function,feature-envy,0,nao_tem_smell,0,TN,0,4048
6445236,function,long-method,0,nao_tem_smell,0,TN,0,4049
6445238,class,blob,0,nao_tem_smell,0,TN,0,4050
6445346,class,blob,0,nao_tem_smell,0,TN,0,4052
6445346,class,data-class,0,nao_tem_smell,0,TN,0,4053
6445781,function,feature-envy,0,nao_tem_smell,0,TN,0,4054
6445781,function,long-method,0,nao_tem_smell,0,TN,0,4055
6446491,class,blob,0,nao_tem_smell,0,TN,0,4056
6446491,class,data-class,0,nao_tem_smell,0,TN,0,4057
6446899,function,feature-envy,0,nao_tem_smell,0,TN,0,4058
6446899,function,long-method,0,nao_tem_smell,0,TN,0,4059
6450144,class,blob,0,nao_tem_smell,0,TN,0,4060
6450144,class,data-class,1,tem_smell,0,FN,0,4061
6452606,class,blob,0,nao_tem_smell,0,TN,0,4062
6452606,class,data-class,0,nao_tem_smell,0,TN,0,4063
6453968,function,feature-envy,0,nao_tem_smell,0,TN,0,4064
6453968,function,long-method,0,nao_tem_smell,0,TN,0,4065
6454251,class,blob,1,tem_smell,0,FN,0,4066
6454251,class,data-class,0,nao_tem_smell,0,TN,0,4067
6454619,function,feature-envy,0,nao_tem_smell,0,TN,0,4068
6454619,function,long-method,0,nao_tem_smell,0,TN,0,4069
6455346,function,feature-envy,0,nao_tem_smell,1,FP,1,4070
6455346,function,long-method,1,tem_smell,0,FN,0,4071
6457258,function,feature-envy,0,nao_tem_smell,0,TN,0,4072
6457258,function,long-method,1,tem_smell,0,FN,0,4073
6457553,function,feature-envy,0,nao_tem_smell,0,TN,0,4074
6457553,function,long-method,0,nao_tem_smell,0,TN,0,4075
6457764,function,feature-envy,0,nao_tem_smell,0,TN,0,4076
6457764,function,long-method,0,nao_tem_smell,0,TN,0,4077
6458150,function,feature-envy,0,nao_tem_smell,0,TN,0,4078
6458150,function,long-method,0,nao_tem_smell,0,TN,0,4079
6458155,class,blob,0,nao_tem_smell,0,TN,0,4080
6458155,class,data-class,0,nao_tem_smell,0,TN,0,4081
6458156,function,feature-envy,0,nao_tem_smell,0,TN,0,4082
6458156,function,long-method,0,nao_tem_smell,0,TN,0,4083
6458427,function,feature-envy,0,nao_tem_smell,0,TN,0,4084
6458427,function,long-method,0,nao_tem_smell,0,TN,0,4085
6459500,function,feature-envy,0,nao_tem_smell,0,TN,0,4086
6459500,function,long-method,0,nao_tem_smell,0,TN,0,4087
6459836,function,feature-envy,0,nao_tem_smell,0,TN,0,4088
6459836,function,long-method,0,nao_tem_smell,0,TN,0,4089
6459837,function,feature-envy,0,nao_tem_smell,0,TN,0,4090
6459837,function,long-method,0,nao_tem_smell,0,TN,0,4091
6462019,function,feature-envy,0,nao_tem_smell,0,TN,0,4092
6462019,function,long-method,0,nao_tem_smell,0,TN,0,4093
6462072,function,feature-envy,0,nao_tem_smell,0,TN,0,4094
6462072,function,long-method,0,nao_tem_smell,0,TN,0,4095
6462487,function,feature-envy,0,nao_tem_smell,0,TN,0,4096
6462487,function,long-method,0,nao_tem_smell,0,TN,0,4097
6462651,class,blob,0,nao_tem_smell,0,TN,0,4098
6462651,class,data-class,0,nao_tem_smell,0,TN,0,4099
6463026,class,blob,0,nao_tem_smell,0,TN,0,4100
6463026,class,data-class,1,tem_smell,0,FN,0,4101
6464947,class,blob,0,nao_tem_smell,0,TN,0,4102
6464947,class,data-class,0,nao_tem_smell,0,TN,0,4103
6464959,function,feature-envy,0,nao_tem_smell,0,TN,0,4104
6464959,function,long-method,0,nao_tem_smell,0,TN,0,4105
6464966,class,blob,1,tem_smell,0,FN,0,4106
6464966,class,data-class,0,nao_tem_smell,0,TN,0,4107
6465533,function,feature-envy,0,nao_tem_smell,0,TN,0,4108
6465533,function,long-method,0,nao_tem_smell,0,TN,0,4109
6465751,function,feature-envy,0,nao_tem_smell,0,TN,0,4110
6465751,function,long-method,0,nao_tem_smell,0,TN,0,4111
6466237,class,blob,0,nao_tem_smell,0,TN,0,4112
6466237,class,data-class,0,nao_tem_smell,0,TN,0,4113
6468434,class,blob,0,nao_tem_smell,0,TN,0,4114
6468434,class,data-class,0,nao_tem_smell,0,TN,0,4115
6470076,class,blob,1,tem_smell,0,FN,0,4116
6470076,class,data-class,0,nao_tem_smell,0,TN,0,4117
6470701,class,blob,0,nao_tem_smell,0,TN,0,4118
6470701,class,data-class,0,nao_tem_smell,0,TN,0,4119
6471245,function,feature-envy,0,nao_tem_smell,0,TN,0,4120
6471245,function,long-method,0,nao_tem_smell,0,TN,0,4121
6471435,function,feature-envy,0,nao_tem_smell,0,TN,0,4122
6471435,function,long-method,0,nao_tem_smell,0,TN,0,4123
6475184,function,feature-envy,0,nao_tem_smell,0,TN,0,4124
